address_components;adr_address;business_status;formatted_address;geometry;icon;icon_background_color;icon_mask_base_uri;name;place_id;plus_code;reference;types;url;utc_offset;vicinity;opening_hours;photos;rating;reviews;user_ratings_total;permanently_closed;website;formatted_phone_number;international_phone_number
[{'long_name': 'Padam Nagar', 'short_name': 'Padam Nagar', 'types': ['landmark']}, {'long_name': 'Swami Dayanand Colony', 'short_name': 'Swami Dayanand Colony', 'types': ['sublocality_level_2', 'sublocality', 'political']}, {'long_name': 'Kishan Ganj', 'short_name': 'Kishan Ganj', 'types': ['sublocality_level_1', 'sublocality', 'political']}, {'long_name': 'Delhi', 'short_name': 'Delhi', 'types': ['locality', 'political']}, {'long_name': 'Central Delhi', 'short_name': 'Central Delhi', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Delhi', 'short_name': 'DL', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'India', 'short_name': 'IN', 'types': ['country', 'political']}, {'long_name': '110007', 'short_name': '110007', 'types': ['postal_code']}];"Local Shopping Complex, near Padam Nagar, <span class=""extended-address"">Swami Dayanand Colony, Kishan Ganj</span>, <span class=""locality"">Delhi</span>, <span class=""postal-code"">110007</span>, <span class=""country-name"">India</span>";OPERATIONAL;Local Shopping Complex, near Padam Nagar, Swami Dayanand Colony, Kishan Ganj, Delhi, 110007, India;{'location': {'lat': 28.6678185, 'lng': 77.19202949999999}, 'viewport': {'northeast': {'lat': 28.6691674802915, 'lng': 77.1933784802915}, 'southwest': {'lat': 28.6664695197085, 'lng': 77.19068051970848}}};https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png;#4B96F3;https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet;Wine and Beer Shop;ChIJx_KwpsgDDTkRZLIJvlHhNh4;{'compound_code': 'M59R+4R Delhi, India', 'global_code': '7JWVM59R+4R'};ChIJx_KwpsgDDTkRZLIJvlHhNh4;['liquor_store', 'food', 'point_of_interest', 'store', 'establishment'];https://maps.google.com/?cid=2177175211077120612;330;near Padam Nagar, Local Shopping Complex, near Padam Nagar, Kishan Ganj, Delhi;;;;;;;;;
[{'long_name': 'M6PC+MM8', 'short_name': 'M6PC+MM8', 'types': ['plus_code']}, {'long_name': 'Khyber Pass', 'short_name': 'Khyber Pass', 'types': ['sublocality_level_2', 'sublocality', 'political']}, {'long_name': 'Civil Lines', 'short_name': 'Civil Lines', 'types': ['sublocality_level_1', 'sublocality', 'political']}, {'long_name': 'Delhi', 'short_name': 'Delhi', 'types': ['locality', 'political']}, {'long_name': 'Central Delhi', 'short_name': 'Central Delhi', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Delhi', 'short_name': 'DL', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'India', 'short_name': 'IN', 'types': ['country', 'political']}, {'long_name': '110054', 'short_name': '110054', 'types': ['postal_code']}];"M6PC+MM8, <span class=""extended-address"">Khyber Pass, Civil Lines</span>, <span class=""locality"">Delhi</span>, <span class=""postal-code"">110054</span>, <span class=""country-name"">India</span>";OPERATIONAL;M6PC+MM8, Khyber Pass, Civil Lines, Delhi, 110054, India;{'location': {'lat': 28.6866556, 'lng': 77.2216887}, 'viewport': {'northeast': {'lat': 28.6880069802915, 'lng': 77.2230568302915}, 'southwest': {'lat': 28.6853090197085, 'lng': 77.22035886970849}}};https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png;#4B96F3;https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet;Amit Kumar;ChIJLSjtDmn9DDkRJ-W4avG--H0;;ChIJLSjtDmn9DDkRJ-W4avG--H0;['liquor_store', 'food', 'point_of_interest', 'store', 'establishment'];https://maps.google.com/?cid=9077214993052132647;330;M6PC+MM8, Delhi;;;;;;;;;
[{'long_name': 'Corner Side', 'short_name': 'Corner Side', 'types': ['premise']}, {'long_name': 'Doctor Bhim Rao Ambedkar Marg', 'short_name': 'Dr Bhim Rao Ambedkar Marg', 'types': ['route']}, {'long_name': 'Malka Ganj', 'short_name': 'Malka Ganj', 'types': ['sublocality_level_1', 'sublocality', 'political']}, {'long_name': 'Delhi', 'short_name': 'Delhi', 'types': ['locality', 'political']}, {'long_name': 'North Delhi', 'short_name': 'North Delhi', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Delhi', 'short_name': 'DL', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'India', 'short_name': 'IN', 'types': ['country', 'political']}, {'long_name': '110007', 'short_name': '110007', 'types': ['postal_code']}];"Corner Side, <span class=""street-address"">Dr Bhim Rao Ambedkar Marg</span>, <span class=""extended-address"">Malka Ganj</span>, <span class=""locality"">Delhi</span>, <span class=""postal-code"">110007</span>, <span class=""country-name"">India</span>";OPERATIONAL;Corner Side, Dr Bhim Rao Ambedkar Marg, Malka Ganj, Delhi, 110007, India;{'location': {'lat': 28.676406, 'lng': 77.207967}, 'viewport': {'northeast': {'lat': 28.6777677802915, 'lng': 77.20919563029149}, 'southwest': {'lat': 28.6750698197085, 'lng': 77.20649766970848}}};https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png;#4B96F3;https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet;Wine & Beer Shop;ChIJS_2sG5v9DDkRpLl3kpFs5wk;{'compound_code': 'M6G5+H5 Delhi, India', 'global_code': '7JWVM6G5+H5'};ChIJS_2sG5v9DDkRpLl3kpFs5wk;['liquor_store', 'food', 'point_of_interest', 'store', 'establishment'];https://maps.google.com/?cid=713658438444890532;330;Corner Side, Doctor Bhim Rao Ambedkar Marg, Malka Ganj, Delhi;{'open_now': True, 'periods': [{'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1200'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1200'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1200'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1200'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '1200'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '1200'}}], 'weekday_text': ['Monday: 12:00 – 10:00 PM', 'Tuesday: 12:00 – 10:00 PM', 'Wednesday: 12:00 – 10:00 PM', 'Thursday: 12:00 – 10:00 PM', 'Friday: 12:00 – 10:00 PM', 'Saturday: 12:00 – 10:00 PM', 'Sunday: 12:00 – 10:00 PM']};"[{'height': 1968, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115897691130263588870"">Manish Manish</a>'], 'photo_reference': 'Aap_uED-yABb83VhoAmtx14egqBz_uEGkfZB-sNdyv1NUwKVttKhqgG9ML5mhIJbr8RB0fuqcVm3AWRp_GnpahyHsnTKwBfLFKIVioJvLYpqXg6p89ItG-9TzVgSwGQHR9TS-TBX7YJrjj_nHeNVanLhrDC-nFqbKyKqWIKyWoW4Rg9ljLU', 'width': 4144}]";3.8;"[{'author_name': 'RAHUL KUMAR RK', 'author_url': 'https://www.google.com/maps/contrib/111169762094741143267/reviews', 'language': 'en', 'profile_photo_url': 'https://lh3.googleusercontent.com/a-/AOh14Gh7mVj805ftxaxIGiZPs3XQLTTJC5uPhKmW6vf8cuQ=s128-c0x00000000-cc-rp-mo-ba3', 'rating': 1, 'relative_time_description': 'a week ago', 'text': 'drinking is bad for health and life.', 'time': 1644769256}, {'author_name': 'Mandeep Chaudhary', 'author_url': 'https://www.google.com/maps/contrib/106067307898145126252/reviews', 'language': 'en', 'profile_photo_url': 'https://lh3.googleusercontent.com/a-/AOh14GhI3qAVg6XDIcunVZaFvyiqJRySK0OA3h_kSgFZTg=s128-c0x00000000-cc-rp-mo-ba2', 'rating': 4, 'relative_time_description': '4 months ago', 'text': ""Nice place but just for alcoholism,  children below 24 plz don't go these kind of places ,"", 'time': 1633686502}, {'author_name': 'SHUBHAM KUMAR', 'author_url': 'https://www.google.com/maps/contrib/110774982611111301457/reviews', 'language': 'en', 'profile_photo_url': 'https://lh3.googleusercontent.com/a-/AOh14GiO3xBYWcZeam9RByKtBjVjtPwbUJTHPjzq3USYLA=s128-c0x00000000-cc-rp-mo-ba4', 'rating': 1, 'relative_time_description': '5 months ago', 'text': ""Kya hi bolun ... Who are below 25 please don't have it."", 'time': 1630561978}, {'author_name': 'Gaurav Sharma', 'author_url': 'https://www.google.com/maps/contrib/107406110379014276733/reviews', 'language': 'en', 'profile_photo_url': 'https://lh3.googleusercontent.com/a-/AOh14GhUilW7_OKlid61ka1d_w1-etO_mKOI3nCVKsdB=s128-c0x00000000-cc-rp-mo-ba3', 'rating': 5, 'relative_time_description': '4 months ago', 'text': 'everybody love a theka 🤣😅', 'time': 1634795911}, {'author_name': 'Dil se Mann ki baat', 'author_url': 'https://www.google.com/maps/contrib/118119856684326824704/reviews', 'language': 'en', 'profile_photo_url': 'https://lh3.googleusercontent.com/a-/AOh14GiPK_dSf4XCH4GCL_HgedX1jQ7KuFkuA7mKMvtCMg=s128-c0x00000000-cc-rp-mo-ba2', 'rating': 4, 'relative_time_description': '7 months ago', 'text': 'Very good location', 'time': 1626832574}]";347.0;;;;
[{'long_name': 'Metro Station Inderlok', 'short_name': 'Metro Station Inderlok', 'types': ['premise']}, {'long_name': 'Shastri Nagar', 'short_name': 'Shastri Nagar', 'types': ['sublocality_level_1', 'sublocality', 'political']}, {'long_name': 'New Delhi', 'short_name': 'New Delhi', 'types': ['locality', 'political']}, {'long_name': 'North West Delhi', 'short_name': 'North West Delhi', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Delhi', 'short_name': 'DL', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'India', 'short_name': 'IN', 'types': ['country', 'political']}, {'long_name': '110052', 'short_name': '110052', 'types': ['postal_code']}];"Metro Station Inderlok, <span class=""extended-address"">Shastri Nagar</span>, <span class=""locality"">New Delhi</span>, <span class=""region"">Delhi</span> <span class=""postal-code"">110052</span>, <span class=""country-name"">India</span>";OPERATIONAL;Metro Station Inderlok, Shastri Nagar, New Delhi, Delhi 110052, India;{'location': {'lat': 28.6740365, 'lng': 77.16993029999999}, 'viewport': {'northeast': {'lat': 28.6750622302915, 'lng': 77.17168148029151}, 'southwest': {'lat': 28.6723642697085, 'lng': 77.16898351970849}}};https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png;#4B96F3;https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet;Wine & Beer Shop;ChIJ60IFXmUDDTkRpiPmVGeqyTc;{'compound_code': 'M5F9+JX New Delhi, Delhi, India', 'global_code': '7JWVM5F9+JX'};ChIJ60IFXmUDDTkRpiPmVGeqyTc;['liquor_store', 'food', 'point_of_interest', 'store', 'establishment'];https://maps.google.com/?cid=4019931503187600294;330;Metro Station Inderlok, Shastri Nagar, New Delhi;{'open_now': True, 'periods': [{'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '1000'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1000'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1000'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1000'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1000'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '1000'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '1000'}}], 'weekday_text': ['Monday: 10:00 AM – 10:00 PM', 'Tuesday: 10:00 AM – 10:00 PM', 'Wednesday: 10:00 AM – 10:00 PM', 'Thursday: 10:00 AM – 10:00 PM', 'Friday: 10:00 AM – 10:00 PM', 'Saturday: 10:00 AM – 10:00 PM', 'Sunday: 10:00 AM – 10:00 PM']};"[{'height': 1836, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109361846462919830494"">Ashish Nautiyal</a>'], 'photo_reference': 'Aap_uECygm94yCwkVAtmp6bo0El212lT6oNlqXqPgxsdSOB4palhyM2tAFiV5SELpokkPMIXg2oCP08gAIcs5Nvk_lYUm1_-ORC7xmYX48J6_PJ6UfeUSX6FEcukvFPFK4FyCjxMHxEzpUvyNuFpZK9mVHWDAHjp_h6Ws2RoSD2m7sT64XF0', 'width': 3264}, {'height': 1836, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109361846462919830494"">Ashish Nautiyal</a>'], 'photo_reference': 'Aap_uEDI5shJtmOWj-_mPoutD_jMpr3pHPgPbYx4rcQLLuX8QN-8C_-xeLjMWNmld88hkpSCjMk1cnsW7epe0Mbmu_TChtoLGEKQ76GVoYNcSnoHfA4zViSB69k1bxq9PDKI-WFQuyfI-rSaN6vKxsvOSkxXMpwoqCL0p9o6yj3imMZ1VvwM', 'width': 3264}, {'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109361846462919830494"">Ashish Nautiyal</a>'], 'photo_reference': 'Aap_uEACudMN3WRrg_iubaHUsBI4C_XtN0CSWUsg3gUpoFRtNnjrwmpde3EBZS6b_7sOivGbXYvYW9zvb9J735RyKTCZRzOyhhTMLkUE6qD-vr5W9zlX4VKVUJ651xPi67xh1HMVsAR_UMaS63kk9CKxaAnLu_p3egVCHIOnJ4O8H5-NfTcm', 'width': 4032}, {'height': 1836, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109361846462919830494"">Ashish Nautiyal</a>'], 'photo_reference': 'Aap_uECPv1szEB9_SibvWCKqUlVOl-wlUTf33k__nrJy50txM3jWROSaxcsV0T8xIXSOwiRV1BntHQm9X2V06pUeSpBdq9eI2Z6LV8MDlgXC9DhyvTIHl6JsDqsZWtOCjsqsKrell3cWJFpSCiML-NOmU0hITDrht0Hs5XvUwt-nzT9T27bO', 'width': 3264}, {'height': 1836, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109361846462919830494"">Ashish Nautiyal</a>'], 'photo_reference': 'Aap_uEAsfJLPJuDkhtVGD62MQKH4vUbTgxKOHxhUt9gjevqqWgvdJWMQHvOgxnZd8lT9TPyTASgV1XLkfMPgxnqkic9-jsywPPxhCN-pv54jovH2OyQnGQZfnGj630dkRxYEhlBP9x44vGARhdgr6qcfbmoaTP-MbA6-E25Azpv4rwbKjQhV', 'width': 3264}, {'height': 1836, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109361846462919830494"">Ashish Nautiyal</a>'], 'photo_reference': 'Aap_uEC_NDLeOwohZ3qKHEN1-6L74VvHsfW1XrlPuhhpvJm3sQ08v5tSwQHXdXM-qv8m7gxEsVPAmRFFy_gyn6OQpbIY0i7SsV2YnyxGttW9S1P2aYjR3cuBAqYl0gCRj2_AdoB_C-Kmi31jnRLUYPZg3g70cXJbQr7iXaZbE6euK4eCeQ7a', 'width': 3264}, {'height': 4608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107444034041951912281"">Prakash</a>'], 'photo_reference': 'Aap_uED1BfGhvA-3DMDur7jFLIU1g_u_SxME6zFO6uyAaCciIwLRD6fgx0eCjj55LkdE_iPRNBCemtqZaA_zOVYgL65Qm0z5owxFzi8n_rtKopQ2N-y7Nvww05nM7Dc_lvdmguXXFs787M_5RLt9ulev5nmRhZ1vgBNxsPRLMSxkXyPxtR2D', 'width': 3456}, {'height': 1836, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109361846462919830494"">Ashish Nautiyal</a>'], 'photo_reference': 'Aap_uEAliSBqD0HRdSRcZliF9A7-XW6TujPZg5vBQPOrXS9ZCSH_n2gb5zbF2EGbnu2FGP6pgeDphSd-55egwTDi95OdF2RJz2fZMwF87J1mcmiQRzr1c7qYa3l81NF2DpgLEx__Rwp0Rch3CpXZr243Z_HCiBQFUEOd66YC7JL_CJ9sH6Dh', 'width': 3264}, {'height': 1836, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109361846462919830494"">Ashish Nautiyal</a>'], 'photo_reference': 'Aap_uED0tMGQglJW6P0bWCKeVYAIMUbjei5QFvyE2PZSGde2f6MLHnYLLPsB7ByFl_RcNhKnbHKXnsfkiVdwc-7tXeGxU-gVf4DpGQzAUEEBYz9dHXxLdGCh6JCKKgSbB6gC8c0grKqFnhaf7BsDwUDRBOGyYaNUWlwX_TFonJ5jHJfFlUh8', 'width': 3264}, {'height': 1836, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109361846462919830494"">Ashish Nautiyal</a>'], 'photo_reference': 'Aap_uEAH3RCB1LMyImXNvfb6SxO1VmwWlb5Po1FfV4KWEq62FbhoECHtuOmvc5txZBMZWWvdTcNW9g3bMMLtURv2z7OfrE6c56BgxMUZ55UXa9jwAzqFH-EQ5UbPE6NLjSQuHIOB4ypylr2-TWMWYdd31QGQEAGyDc335wUkBu8F6ueY_Tba', 'width': 3264}]";4.2;[{'author_name': 'Prakash', 'author_url': 'https://www.google.com/maps/contrib/107444034041951912281/reviews', 'language': 'en', 'profile_photo_url': 'https://lh3.googleusercontent.com/a-/AOh14GhJy7sKrnm-BHxUQSnwmD-mQ_MMPA27Vrs9eDDIzxg=s128-c0x00000000-cc-rp-mo-ba6', 'rating': 4, 'relative_time_description': 'a year ago', 'text': 'Premium Brand also available\nChilled Beer & Different types of varieties\n\nPayment Method\nCash & Card Only', 'time': 1596991508}, {'author_name': 'Laxmi Das', 'author_url': 'https://www.google.com/maps/contrib/103315323260288552670/reviews', 'profile_photo_url': 'https://lh3.googleusercontent.com/a-/AOh14Gh4sDZyBqNgkIHBh3QXyDY_aLsOC-CMUW7YhiF1=s128-c0x00000000-cc-rp-mo', 'rating': 5, 'relative_time_description': '5 months ago', 'text': '', 'time': 1630685798}, {'author_name': 'Rohit Gupta Gzb', 'author_url': 'https://www.google.com/maps/contrib/112425357238449869955/reviews', 'profile_photo_url': 'https://lh3.googleusercontent.com/a-/AOh14GgSzNtqPh8RRaPz7a8R72AOC2HLTzkjjNtaG-5IDA=s128-c0x00000000-cc-rp-mo-ba3', 'rating': 5, 'relative_time_description': 'a month ago', 'text': '', 'time': 1641300859}, {'author_name': 'Rajkumar G', 'author_url': 'https://www.google.com/maps/contrib/108033700632491365297/reviews', 'profile_photo_url': 'https://lh3.googleusercontent.com/a/AATXAJyGzFonM6H8HHxgSvPFfp0oBag7cOJUhlp6iLt6=s128-c0x00000000-cc-rp-mo', 'rating': 5, 'relative_time_description': '8 months ago', 'text': '', 'time': 1624443372}, {'author_name': 'Hemant Kumar Bhai', 'author_url': 'https://www.google.com/maps/contrib/117259555027675684586/reviews', 'profile_photo_url': 'https://lh3.googleusercontent.com/a/AATXAJyZH-5y4W6ozgGopE1O2afO5v45vTXzD-3tgDft=s128-c0x00000000-cc-rp-mo', 'rating': 1, 'relative_time_description': '6 months ago', 'text': '', 'time': 1628917624}];6.0;;;;
[{'long_name': 'Karampura Industrial Area', 'short_name': 'Karampura Industrial Area', 'types': ['sublocality_level_2', 'sublocality', 'political']}, {'long_name': 'House Complex Market', 'short_name': 'House Complex Market', 'types': ['sublocality_level_3', 'sublocality', 'political']}, {'long_name': 'Karam Pura', 'short_name': 'Karam Pura', 'types': ['sublocality_level_1', 'sublocality', 'political']}, {'long_name': 'New Delhi', 'short_name': 'New Delhi', 'types': ['locality', 'political']}, {'long_name': 'West Delhi', 'short_name': 'West Delhi', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Delhi', 'short_name': 'DL', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'India', 'short_name': 'IN', 'types': ['country', 'political']}, {'long_name': '110015', 'short_name': '110015', 'types': ['postal_code']}];"<span class=""extended-address"">House Complex Market, Karampura Industrial Area, Karam Pura</span>, <span class=""locality"">New Delhi</span>, <span class=""region"">Delhi</span> <span class=""postal-code"">110015</span>, <span class=""country-name"">India</span>";OPERATIONAL;House Complex Market, Karampura Industrial Area, Karam Pura, New Delhi, Delhi 110015, India;{'location': {'lat': 28.6676302, 'lng': 77.15570629999999}, 'viewport': {'northeast': {'lat': 28.6688538302915, 'lng': 77.15817335}, 'southwest': {'lat': 28.6661558697085, 'lng': 77.15488395}}};https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png;#4B96F3;https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet;D Wines Store;ChIJLTezDasDDTkRmkN8XRmJV1I;{'compound_code': 'M594+37 New Delhi, Delhi, India', 'global_code': '7JWVM594+37'};ChIJLTezDasDDTkRmkN8XRmJV1I;['liquor_store', 'food', 'point_of_interest', 'store', 'establishment'];https://maps.google.com/?cid=5933361776119530394;330;Karampura Industrial Area, Karam Pura, New Delhi;{'open_now': True, 'periods': [{'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '1000'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1000'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1000'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1000'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1000'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '1000'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '1000'}}], 'weekday_text': ['Monday: 10:00 AM – 10:00 PM', 'Tuesday: 10:00 AM – 10:00 PM', 'Wednesday: 10:00 AM – 10:00 PM', 'Thursday: 10:00 AM – 10:00 PM', 'Friday: 10:00 AM – 10:00 PM', 'Saturday: 10:00 AM – 10:00 PM', 'Sunday: 10:00 AM – 10:00 PM']};"[{'height': 1280, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117809766278466622559"">Wine Shop</a>'], 'photo_reference': 'Aap_uEAup0fqD3uWfY3botrpSr_9y_N0LTX5RopECwyarqSug6cTkqvI70y-6lTGww-ghjwQBLDDVir2_hCrcswbmoYHxBZyN9qLcJCqbq12s7honr6bI_R3wQHatfb9GklltXSUwOU79oODz41ynmGosQy-gYrA6uhFt6CTLe2nVQS6XGSV', 'width': 974}, {'height': 813, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117809766278466622559"">Wine Shop</a>'], 'photo_reference': 'Aap_uECWRYibAjsHP3FjX86-LzRcPqrkyEMqe-CUIyKX18vmkjlFFjkAdRq5TB8ypHU_G81CN10a0Pl8_lRnDGVqwkeiugW6jxw7NuXic06CJDLxFggFJx_w99cxSnYblk6uxOMQF05HSOBwoQnqGNGIY1D_uBUDVrOkFeODIjKHrEoce3Dn', 'width': 1079}, {'height': 524, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117809766278466622559"">Wine Shop</a>'], 'photo_reference': 'Aap_uECqAYnDjA35EpXQEUzvgcUjOLxJCA3UtUtR2ogTmLn86JX8Ve_nBbdrGsShZeLsRsF9P-OzggkTbTobSM5pSmOaEJhgbJU7pgcS5ORnfaLlXceo26N3GtHfiBA5hnb7pjpq9JtKojOYLZTHPzmJdcySLms9xMkBfCZOPhjkH6tIj_yN', 'width': 1079}, {'height': 1280, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117809766278466622559"">Wine Shop</a>'], 'photo_reference': 'Aap_uED0M9rISJuQ0Yx9761Ehjm4m3-LwLxlZZ2Df-YgbLu4e9m_9KvfI1zGh4rt96kKca4g5XlBqZx2MPQJXggAGlec3Vp9cdkNCFrJL8F7wPYyzGLAvDRCf46NACLspugZNBfc7sUrF9Xc_R7pybdT5jqDmq9B6cLQTeVP7rJWm8_TetNN', 'width': 978}, {'height': 1280, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117809766278466622559"">Wine Shop</a>'], 'photo_reference': 'Aap_uEADZ8lBaHpfju72dMzOJU7sLSLpt7U3b8C_RfWakEBaBoHhUb4dnwu50m1ZzSp6hqyKHfDUDb-WgRO-mRdjVmkBd3XZd4IIgrEizJbUDnu9QQ24lVzX-v3NSi6yl17h06abWoQ_2-_tQ-Qqg6mfIUUMeMWuhG4MyX8UDbMdBzbXlGFr', 'width': 969}, {'height': 1280, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117809766278466622559"">Wine Shop</a>'], 'photo_reference': 'Aap_uEBB3a-O8lN8dytCprWnbQ3oHF5aBttiekXcaojM6VxPnh-9rXag9O95UdfozmDaCi3MxAVOCJuxT6kooOd-z2a1JHHYanUec7Ohxu5dxcstJ7JeJqxGOjvO1e1VvNFyvL7PH5g0JmHHFpJdHDgG7J_q8_JRbehMscXTAk3HvBS6zYFO', 'width': 969}, {'height': 1280, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117809766278466622559"">Wine Shop</a>'], 'photo_reference': 'Aap_uEDYDIt5siGaLcHtK-rf93BUCuCwmXPInOlLLTU1rODHrWDjAUTq2snpli7BTZeAIdOcikBPlDiTyffTkjZ0zY1DUhPMUMjnuNUPiXT8EYgFOQxz4X-cecQMb5CdXBBExZMi-AwkA-u7od01Ur5tC8Ho5OedumMUBqF42r4Is9LBQt_b', 'width': 1054}, {'height': 1280, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117809766278466622559"">Wine Shop</a>'], 'photo_reference': 'Aap_uEB1w9Puhmn4PgvoXvUODf1LsCRgRnfAdUuetIoEYissFn2daKx1_6fvD1JzxS1LikcZDI2tHiPi--JTHZv3OY7ve4trjeB72xgsqIyGcBkpYt7HgnwuooKBk7v8_qY1wO_YYs4VX7cQVb5kuRBgDD0m2YUPUs3lV6eO1F4N9m726wJY', 'width': 986}, {'height': 2592, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115461642072633857627"">Gul Shan</a>'], 'photo_reference': 'Aap_uECoKtRfIV6TPRlEG6VCQFyThfZifMcOcDLh3YdDT-HM5z5XOkXma2RF8KtZpSht_l0U4KsfCugcoYGcfkqgs92yJdCTK9dhKTl2Xru4zaBnjEhi1-tg7auwo0zHO1J9pWOz9LlrL-CX49Vpih_0ui5w3X5RxlQYvkO0-92tno3giTSO', 'width': 1944}, {'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112325888007628347392"">प्रीतम कुमार प्रीतम कुमार</a>'], 'photo_reference': 'Aap_uECOapz54mH2tLSkxzheZIo95sTH-zd6YcTqBqfitQ2Z0PxfToprh6fXKqvyp8C5o3LN-iNCzoEoR3yHcvsqBJpjPS0dDAxYe7RXCBI7v6_MKzEByA1sgrWHopsJM85jJASMU3kSnnq3faYeZfmQySCE2Fg0FuFvNJaHbUj46a4YxUwC', 'width': 1080}]";;;;;;;
